"","state_name","county_fips","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff","area","pop"
"1578","Montana",30019,"Daniels County",799,195,1014,604,0.787968441814596,0.192307692307692,0.595660749506903,"Daniels County, Montana",1657
"1579","Montana",30021,"Dawson County",3758,962,4837,2796,0.77692784783957,0.198883605540624,0.578044242298946,"Dawson County, Montana",8943
"1580","Montana",30023,"Deer Lodge County",2186,2562,4891,-376,0.446943365364956,0.523819259865058,-0.0768758945001022,"Deer Lodge County, Montana",9424
"1581","Montana",30025,"Fallon County",1375,172,1575,1203,0.873015873015873,0.109206349206349,0.763809523809524,"Fallon County, Montana",3049
"1582","Montana",30027,"Fergus County",4869,1496,6531,3373,0.74552135966927,0.229061399479406,0.516459960189864,"Fergus County, Montana",11443
"1583","Montana",30029,"Flathead County",38321,20274,60258,18047,0.635948753692456,0.336453251020611,0.299495502671844,"Flathead County, Montana",104349
"1584","Montana",30031,"Gallatin County",31696,37044,71507,-5348,0.443257303480778,0.518047184191757,-0.0747898807109793,"Gallatin County, Montana",118957
"1585","Montana",30033,"Garfield County",764,41,813,723,0.939729397293973,0.050430504305043,0.88929889298893,"Garfield County, Montana",1170
"1586","Montana",30035,"Glacier County",1884,3610,5639,-1726,0.334101791097712,0.640184429863451,-0.306082638765739,"Glacier County, Montana",13771
"1587","Montana",30037,"Golden Valley County",414,78,503,336,0.823061630218688,0.15506958250497,0.667992047713718,"Golden Valley County, Montana",824
"1588","Montana",30039,"Granite County",1419,638,2102,781,0.675071360608944,0.303520456707897,0.371550903901047,"Granite County, Montana",3306
"1589","Montana",30041,"Hill County",3957,2981,7182,976,0.550960735171262,0.415065441381231,0.135895293790031,"Hill County, Montana",16304
"1590","Montana",30043,"Jefferson County",5345,2625,8191,2720,0.652545476742766,0.320473690636064,0.332071786106702,"Jefferson County, Montana",12081
"1591","Montana",30045,"Judith Basin County",1040,275,1344,765,0.773809523809524,0.204613095238095,0.569196428571429,"Judith Basin County, Montana",2021
"1592","Montana",30047,"Lake County",9322,6916,16626,2406,0.560688078912547,0.415974978948635,0.144713099963912,"Lake County, Montana",31132
"1593","Montana",30049,"Lewis and Clark County",21409,19743,42485,1666,0.503919030245969,0.464705190067082,0.0392138401788867,"Lewis and Clark County, Montana",70967
"1594","Montana",30051,"Liberty County",821,249,1083,572,0.758079409048938,0.229916897506925,0.528162511542013,"Liberty County, Montana",1959
"1595","Montana",30053,"Lincoln County",8672,2835,11747,5837,0.738231037711756,0.241338214012088,0.496892823699668,"Lincoln County, Montana",19678
"1596","Montana",30055,"McCone County",956,155,1128,801,0.847517730496454,0.13741134751773,0.710106382978723,"McCone County, Montana",1728
"1597","Montana",30057,"Madison County",4191,1771,6113,2420,0.685588090953705,0.289710453132668,0.395877637821037,"Madison County, Montana",8626
"1598","Montana",30059,"Meagher County",833,258,1110,575,0.75045045045045,0.232432432432432,0.518018018018018,"Meagher County, Montana",1926
"1599","Montana",30061,"Mineral County",1828,686,2563,1142,0.713226687475614,0.267655091689426,0.445571595786188,"Mineral County, Montana",4529
"1600","Montana",30063,"Missoula County",26347,43357,71986,-17010,0.366001722557164,0.602297668991193,-0.236295946434029,"Missoula County, Montana",117924
"1601","Montana",30065,"Musselshell County",2423,413,2881,2010,0.841027421034363,0.143353002429712,0.697674418604651,"Musselshell County, Montana",4732
"1602","Montana",30067,"Park County",6025,5280,11618,745,0.518591840247891,0.454467206059563,0.0641246341883284,"Park County, Montana",17193
"1603","Montana",30069,"Petroleum County",298,39,351,259,0.849002849002849,0.111111111111111,0.737891737891738,"Petroleum County, Montana",496
"1604","Montana",30071,"Phillips County",1936,416,2386,1520,0.811399832355407,0.174350377200335,0.637049455155071,"Phillips County, Montana",4215
"1605","Montana",30073,"Pondera County",2031,903,2995,1128,0.678130217028381,0.301502504173623,0.376627712854758,"Pondera County, Montana",5905
"1606","Montana",30075,"Powder River County",970,154,1136,816,0.85387323943662,0.13556338028169,0.71830985915493,"Powder River County, Montana",1694
"1607","Montana",30077,"Powell County",2355,752,3195,1603,0.737089201877934,0.235367762128325,0.501721439749609,"Powell County, Montana",6944
"1608","Montana",30079,"Prairie County",603,126,744,477,0.810483870967742,0.169354838709677,0.641129032258065,"Prairie County, Montana",1093
"1609","Montana",30081,"Ravalli County",19114,8763,28507,10351,0.670501981969341,0.307398182902445,0.363103799066896,"Ravalli County, Montana",44172
"1610","Montana",30083,"Richland County",4800,875,5798,3925,0.827871679889617,0.150914108313211,0.676957571576406,"Richland County, Montana",11493
"1611","Montana",30085,"Roosevelt County",1996,1910,4028,86,0.495531281032771,0.474180734856008,0.0213505461767627,"Roosevelt County, Montana",10792
"1612","Montana",30087,"Rosebud County",2486,1199,3784,1287,0.656976744186046,0.316860465116279,0.340116279069767,"Rosebud County, Montana",8331
"1613","Montana",30089,"Sanders County",5660,1820,7652,3840,0.739675901725039,0.23784631468897,0.501829587036069,"Sanders County, Montana",12403
"1614","Montana",30091,"Sheridan County",1403,574,2030,829,0.691133004926108,0.282758620689655,0.408374384236453,"Sheridan County, Montana",3542
"1615","Montana",30093,"Silver Bow County",7745,10392,18827,-2647,0.411377277314495,0.551973229935731,-0.140595952621235,"Silver Bow County, Montana",35128
"1616","Montana",30095,"Stillwater County",4462,1156,5741,3306,0.777216512802648,0.201358648319108,0.575857864483539,"Stillwater County, Montana",8959
"1617","Montana",30097,"Sweet Grass County",1840,549,2446,1291,0.752248569092396,0.224448078495503,0.527800490596893,"Sweet Grass County, Montana",3677
"1618","Montana",30099,"Teton County",2608,1007,3695,1601,0.705818673883627,0.272530446549391,0.433288227334235,"Teton County, Montana",6230
"1619","Montana",30101,"Toole County",1596,467,2123,1129,0.751766368346679,0.219971738106453,0.531794630240226,"Toole County, Montana",4973
"1620","Montana",30103,"Treasure County",373,78,460,295,0.810869565217391,0.169565217391304,0.641304347826087,"Treasure County, Montana",759
"1621","Montana",30105,"Valley County",3135,1030,4272,2105,0.733848314606742,0.241104868913858,0.492743445692884,"Valley County, Montana",7577
"1622","Montana",30107,"Wheatland County",823,225,1068,598,0.77059925093633,0.210674157303371,0.559925093632959,"Wheatland County, Montana",2077
"1623","Montana",30109,"Wibaux County",516,77,598,439,0.862876254180602,0.12876254180602,0.734113712374582,"Wibaux County, Montana",939
"1624","Montana",30111,"Yellowstone County",50772,30679,83821,20093,0.605719330478042,0.366006132114864,0.239713198363179,"Yellowstone County, Montana",164722
"1625","Nebraska",31001,"Adams County",10085,4213,14653,5872,0.688254964853614,0.287517914420255,0.400737050433358,"Adams County, Nebraska",31202
"1626","Nebraska",31003,"Antelope County",3093,452,3583,2641,0.863243092380687,0.126151269885571,0.737091822495116,"Antelope County, Nebraska",6292
"1627","Nebraska",31005,"Arthur County",260,21,285,239,0.912280701754386,0.0736842105263158,0.83859649122807,"Arthur County, Nebraska",433
"1628","Nebraska",31007,"Banner County",362,43,411,319,0.880778588807786,0.104622871046229,0.776155717761557,"Banner County, Nebraska",674
"1629","Nebraska",31009,"Blaine County",280,35,317,245,0.883280757097792,0.110410094637224,0.772870662460568,"Blaine County, Nebraska",432
"1630","Nebraska",31011,"Boone County",2653,499,3226,2154,0.82238065716057,0.154680719156851,0.66769993800372,"Boone County, Nebraska",5377
"1631","Nebraska",31013,"Box Butte County",4002,1051,5200,2951,0.769615384615385,0.202115384615385,0.5675,"Box Butte County, Nebraska",10841
"1632","Nebraska",31015,"Boyd County",1010,135,1155,875,0.874458874458874,0.116883116883117,0.757575757575758,"Boyd County, Nebraska",1814
"1633","Nebraska",31017,"Brown County",1470,191,1684,1279,0.8729216152019,0.113420427553444,0.759501187648456,"Brown County, Nebraska",2902
"1634","Nebraska",31019,"Buffalo County",16640,6350,23711,10290,0.701783982118004,0.267808190291426,0.433975791826578,"Buffalo County, Nebraska",50089
"1635","Nebraska",31021,"Burt County",2580,1063,3739,1517,0.690024070607114,0.284300615137737,0.405723455469377,"Burt County, Nebraska",6727
"1636","Nebraska",31023,"Butler County",3542,873,4518,2669,0.783975210270031,0.193227091633466,0.590748118636565,"Butler County, Nebraska",8360
"1637","Nebraska",31025,"Cass County",10121,4737,15326,5384,0.660381051807386,0.309082604723998,0.351298447083388,"Cass County, Nebraska",26598
"1638","Nebraska",31027,"Cedar County",4174,725,5015,3449,0.832303090727816,0.14456630109671,0.687736789631107,"Cedar County, Nebraska",8378
"1639","Nebraska",31029,"Chase County",1740,226,2000,1514,0.87,0.113,0.757,"Chase County, Nebraska",3894
"1640","Nebraska",31031,"Cherry County",2844,373,3269,2471,0.869990822881615,0.114102171918018,0.755888650963597,"Cherry County, Nebraska",5455
"1641","Nebraska",31033,"Cheyenne County",3813,855,4776,2958,0.798366834170854,0.179020100502513,0.619346733668342,"Cheyenne County, Nebraska",9468
"1642","Nebraska",31035,"Clay County",2848,632,3570,2216,0.797759103641457,0.17703081232493,0.620728291316527,"Clay County, Nebraska",6105
"1643","Nebraska",31037,"Colfax County",2636,1025,3726,1611,0.707461084272679,0.275093934514224,0.432367149758454,"Colfax County, Nebraska",10581
"1644","Nebraska",31039,"Cuming County",3507,870,4459,2637,0.786499215070644,0.195111011437542,0.591388203633102,"Cuming County, Nebraska",9010
"1645","Nebraska",31041,"Custer County",5090,786,6010,4304,0.846921797004992,0.130782029950083,0.716139767054909,"Custer County, Nebraska",10543
"1646","Nebraska",31043,"Dakota County",3926,2744,6817,1182,0.575913158280769,0.402523104004694,0.173390054276074,"Dakota County, Nebraska",21587
"1647","Nebraska",31045,"Dawes County",2931,1082,4151,1849,0.706094916887497,0.260660081907974,0.445434834979523,"Dawes County, Nebraska",8195
"1648","Nebraska",31047,"Dawson County",6524,2497,9191,4027,0.70982482863671,0.271678816233272,0.438146012403438,"Dawson County, Nebraska",24111
"1649","Nebraska",31049,"Deuel County",871,141,1034,730,0.842359767891683,0.136363636363636,0.705996131528046,"Deuel County, Nebraska",1837
"1650","Nebraska",31051,"Dixon County",2335,651,3094,1684,0.754686489980608,0.210407239819005,0.544279250161603,"Dixon County, Nebraska",5598
"1651","Nebraska",31053,"Dodge County",10984,5544,16938,5440,0.648482701617664,0.32731137088204,0.321171330735624,"Dodge County, Nebraska",37171
"1652","Nebraska",31055,"Douglas County",119159,150350,276540,-31191,0.430892456787445,0.5436826498879,-0.112790193100456,"Douglas County, Nebraska",584522
"1653","Nebraska",31057,"Dundy County",883,105,1003,778,0.880358923230309,0.10468594217348,0.775672981056829,"Dundy County, Nebraska",1657
"1654","Nebraska",31059,"Fillmore County",2359,693,3148,1666,0.749364675984752,0.220139771283355,0.529224904701398,"Fillmore County, Nebraska",5557
"1655","Nebraska",31061,"Franklin County",1437,276,1728,1161,0.831597222222222,0.159722222222222,0.671875,"Franklin County, Nebraska",2890
"1656","Nebraska",31063,"Frontier County",1229,189,1446,1040,0.849930843706777,0.130705394190871,0.719225449515906,"Frontier County, Nebraska",2519
"1657","Nebraska",31065,"Furnas County",2163,399,2602,1764,0.831283627978478,0.153343581860108,0.67794004611837,"Furnas County, Nebraska",4633
"1658","Nebraska",31067,"Gage County",7445,3385,11119,4060,0.669574602032557,0.304433851965105,0.365140750067452,"Gage County, Nebraska",21706
"1659","Nebraska",31069,"Garden County",1016,161,1200,855,0.846666666666667,0.134166666666667,0.7125,"Garden County, Nebraska",1872
"1660","Nebraska",31071,"Garfield County",933,133,1076,800,0.867100371747212,0.12360594795539,0.743494423791822,"Garfield County, Nebraska",1815
"1661","Nebraska",31073,"Gosper County",893,215,1121,678,0.796610169491525,0.191793041926851,0.604817127564674,"Gosper County, Nebraska",1894
"1662","Nebraska",31075,"Grant County",375,20,402,355,0.932835820895522,0.0497512437810945,0.883084577114428,"Grant County, Nebraska",613
"1663","Nebraska",31077,"Greeley County",1016,229,1259,787,0.806989674344718,0.181890389197776,0.625099285146942,"Greeley County, Nebraska",2186
"1664","Nebraska",31079,"Hall County",16189,7681,24450,8508,0.662126789366053,0.314151329243354,0.347975460122699,"Hall County, Nebraska",62893
"1665","Nebraska",31081,"Hamilton County",4309,1118,5566,3191,0.774164570607258,0.200862378727991,0.573302191879267,"Hamilton County, Nebraska",9431
"1666","Nebraska",31083,"Harlan County",1615,282,1934,1333,0.835056876938987,0.145811789038263,0.689245087900724,"Harlan County, Nebraska",3076
"1667","Nebraska",31085,"Hayes County",494,34,536,460,0.921641791044776,0.0634328358208955,0.858208955223881,"Hayes County, Nebraska",856
"1668","Nebraska",31087,"Hitchcock County",1264,175,1470,1089,0.859863945578231,0.119047619047619,0.740816326530612,"Hitchcock County, Nebraska",2616
"1669","Nebraska",31089,"Holt County",4769,686,5550,4083,0.859279279279279,0.123603603603604,0.735675675675676,"Holt County, Nebraska",10137
"1670","Nebraska",31091,"Hooker County",376,59,442,317,0.850678733031674,0.133484162895928,0.717194570135747,"Hooker County, Nebraska",711
"1671","Nebraska",31093,"Howard County",2786,648,3511,2138,0.793506123611507,0.184562802620336,0.608943320991171,"Howard County, Nebraska",6472
"1672","Nebraska",31095,"Jefferson County",2616,1016,3730,1600,0.701340482573726,0.272386058981233,0.428954423592493,"Jefferson County, Nebraska",7242
"1673","Nebraska",31097,"Johnson County",1518,647,2233,871,0.679802955665025,0.2897447380206,0.390058217644424,"Johnson County, Nebraska",5287
"1674","Nebraska",31099,"Kearney County",2822,701,3617,2121,0.780204589438761,0.193807022394249,0.586397567044512,"Kearney County, Nebraska",6677
"1675","Nebraska",31101,"Keith County",3544,763,4369,2781,0.811169604028382,0.174639505607691,0.636530098420691,"Keith County, Nebraska",8331
"1676","Nebraska",31103,"Keya Paha County",476,49,530,427,0.89811320754717,0.0924528301886792,0.805660377358491,"Keya Paha County, Nebraska",768
"1677","Nebraska",31105,"Kimball County",1563,268,1877,1295,0.832711774107619,0.142781033564198,0.68993074054342,"Kimball County, Nebraska",3438
"1678","Nebraska",31107,"Knox County",3721,905,4708,2816,0.79035683942226,0.192225998300765,0.598130841121495,"Knox County, Nebraska",8405
"1679","Nebraska",31109,"Lancaster County",70092,82293,157215,-12201,0.445835321057151,0.523442419616449,-0.0776070985592978,"Lancaster County, Nebraska",322615
"1680","Nebraska",31111,"Lincoln County",13071,3692,17163,9379,0.761580143331585,0.215113907824972,0.546466235506613,"Lincoln County, Nebraska",34680
"1681","Nebraska",31113,"Logan County",407,38,450,369,0.904444444444444,0.0844444444444444,0.82,"Logan County, Nebraska",718
"1682","Nebraska",31115,"Loup County",370,75,454,295,0.814977973568282,0.165198237885463,0.649779735682819,"Loup County, Nebraska",603
"1683","Nebraska",31117,"McPherson County",275,17,302,258,0.910596026490066,0.0562913907284768,0.854304635761589,"McPherson County, Nebraska",400
"1684","Nebraska",31119,"Madison County",11940,3478,15819,8462,0.754788545420064,0.219862191036096,0.534926354383969,"Madison County, Nebraska",35584
"1685","Nebraska",31121,"Merrick County",3419,743,4282,2676,0.798458664175619,0.173517048108361,0.624941616067258,"Merrick County, Nebraska",7659
"1686","Nebraska",31123,"Morrill County",2113,386,2558,1727,0.826035965598124,0.150899139953088,0.675136825645035,"Morrill County, Nebraska",4555
"1687","Nebraska",31125,"Nance County",1437,359,1832,1078,0.78438864628821,0.195960698689956,0.588427947598253,"Nance County, Nebraska",3377
"1688","Nebraska",31127,"Nemaha County",2428,921,3432,1507,0.707459207459207,0.268356643356643,0.439102564102564,"Nemaha County, Nebraska",7076
"1689","Nebraska",31129,"Nuckolls County",1857,409,2305,1448,0.805639913232104,0.177440347071584,0.628199566160521,"Nuckolls County, Nebraska",4096
"1690","Nebraska",31131,"Otoe County",5649,2490,8355,3159,0.676122082585278,0.29802513464991,0.378096947935368,"Otoe County, Nebraska",15907
"1691","Nebraska",31133,"Pawnee County",1071,322,1429,749,0.749475157452764,0.225332400279916,0.524142757172848,"Pawnee County, Nebraska",2545
"1692","Nebraska",31135,"Perkins County",1321,199,1545,1122,0.855016181229773,0.128802588996764,0.72621359223301,"Perkins County, Nebraska",2861
"1693","Nebraska",31137,"Phelps County",4157,752,5021,3405,0.827922724556861,0.149770961959769,0.678151762597092,"Phelps County, Nebraska",8964
"1694","Nebraska",31139,"Pierce County",3462,480,4012,2982,0.862911266201396,0.119641076769691,0.743270189431705,"Pierce County, Nebraska",7315
"1695","Nebraska",31141,"Platte County",12186,3260,15721,8926,0.775141530436995,0.207365943642262,0.567775586794733,"Platte County, Nebraska",34294
"1696","Nebraska",31143,"Polk County",2291,530,2887,1761,0.793557325943886,0.183581572566678,0.609975753377208,"Polk County, Nebraska",5209
"1697","Nebraska",31145,"Red Willow County",4525,811,5470,3714,0.827239488117002,0.148263254113346,0.678976234003656,"Red Willow County, Nebraska",10705
"1698","Nebraska",31147,"Richardson County",3073,996,4134,2077,0.743347847121432,0.240928882438316,0.502418964683116,"Richardson County, Nebraska",7870
"1699","Nebraska",31149,"Rock County",744,84,842,660,0.883610451306413,0.0997624703087886,0.783847980997625,"Rock County, Nebraska",1264
"1700","Nebraska",31151,"Saline County",3631,1986,5780,1645,0.628200692041523,0.343598615916955,0.284602076124568,"Saline County, Nebraska",14291
"1701","Nebraska",31153,"Sarpy County",51979,41206,96193,10773,0.540361564770825,0.428367968563201,0.111993596207624,"Sarpy County, Nebraska",190597
"1702","Nebraska",31155,"Saunders County",9108,3331,12786,5777,0.712341623650868,0.260519318004067,0.451822305646801,"Saunders County, Nebraska",22280
"1703","Nebraska",31157,"Scotts Bluff County",10952,4196,15524,6756,0.70548827621747,0.270291162071631,0.435197114145839,"Scotts Bluff County, Nebraska",36084
"1704","Nebraska",31159,"Seward County",6490,2438,9199,4052,0.705511468637895,0.265028807479074,0.440482661158822,"Seward County, Nebraska",17608
"1705","Nebraska",31161,"Sheridan County",2292,340,2684,1952,0.853949329359165,0.126676602086438,0.727272727272727,"Sheridan County, Nebraska",5134
"1706","Nebraska",31163,"Sherman County",1322,343,1700,979,0.777647058823529,0.201764705882353,0.575882352941176,"Sherman County, Nebraska",2959
"1707","Nebraska",31165,"Sioux County",642,72,731,570,0.878248974008208,0.0984952120383037,0.779753761969904,"Sioux County, Nebraska",1135
"1708","Nebraska",31167,"Stanton County",2561,532,3165,2029,0.809162717219589,0.168088467614534,0.641074249605055,"Stanton County, Nebraska",5843
"1709","Nebraska",31169,"Thayer County",2308,624,2989,1684,0.772164603546337,0.208765473402476,0.563399130143861,"Thayer County, Nebraska",5032
"1710","Nebraska",31171,"Thomas County",377,45,427,332,0.882903981264637,0.105386416861827,0.77751756440281,"Thomas County, Nebraska",668
"1711","Nebraska",31173,"Thurston County",1180,1122,2379,58,0.496006725514922,0.471626733921816,0.0243799915931064,"Thurston County, Nebraska",6769
"1712","Nebraska",31175,"Valley County",1901,412,2344,1489,0.811006825938567,0.175767918088737,0.635238907849829,"Valley County, Nebraska",4055
"1713","Nebraska",31177,"Washington County",8583,3554,12467,5029,0.688457527873586,0.285072591641935,0.403384936231652,"Washington County, Nebraska",20865
"1714","Nebraska",31179,"Wayne County",3055,1022,4218,2033,0.724276908487435,0.242294926505453,0.481981981981982,"Wayne County, Nebraska",9698
"1715","Nebraska",31181,"Webster County",1511,335,1876,1176,0.80543710021322,0.178571428571429,0.626865671641791,"Webster County, Nebraska",3396
"1716","Nebraska",31183,"Wheeler County",438,59,503,379,0.870775347912525,0.117296222664016,0.753479125248509,"Wheeler County, Nebraska",772
"1717","Nebraska",31185,"York County",5337,1630,7161,3707,0.745286971093423,0.227621840525066,0.517665130568356,"York County, Nebraska",14128
"1718","Nevada",32001,"Churchill County",9372,3051,12890,6321,0.727075252133437,0.236695112490303,0.490380139643134,"Churchill County, Nevada",25516
"1719","Nevada",32003,"Clark County",430930,521852,972510,-90922,0.443111124821339,0.536603222588971,-0.0934920977676323,"Clark County, Nevada",2265469
"1720","Nevada",32005,"Douglas County",21630,11571,34125,10059,0.633846153846154,0.339076923076923,0.294769230769231,"Douglas County, Nevada",49484
"1721","Nevada",32007,"Elko County",16741,4557,21967,12184,0.762097691992534,0.207447534938772,0.554650157053763,"Elko County, Nevada",53703
"1722","Nevada",32009,"Esmeralda County",400,74,487,326,0.82135523613963,0.151950718685832,0.669404517453799,"Esmeralda County, Nevada",729
"1723","Nevada",32011,"Eureka County",895,105,1017,790,0.880039331366765,0.103244837758112,0.776794493608653,"Eureka County, Nevada",1853
"1724","Nevada",32013,"Humboldt County",5877,1689,7771,4188,0.756273323896538,0.217346544846223,0.538926779050315,"Humboldt County, Nevada",17288
"1725","Nevada",32015,"Lander County",2198,496,2765,1702,0.79493670886076,0.179385171790235,0.615551537070524,"Lander County, Nevada",5732
"1726","Nevada",32017,"Lincoln County",2067,330,2446,1737,0.845053147996729,0.134914145543745,0.710139002452984,"Lincoln County, Nevada",4505
"1727","Nevada",32019,"Lyon County",20914,8473,30238,12441,0.691646272901647,0.280210331371122,0.411435941530524,"Lyon County, Nevada",59240
"1728","Nevada",32021,"Mineral County",1423,829,2335,594,0.609421841541756,0.355032119914347,0.254389721627409,"Mineral County, Nevada",4555
"1729","Nevada",32023,"Nye County",17528,7288,25378,10240,0.690676964299787,0.28717787059658,0.403499093703207,"Nye County, Nevada",51590
"1730","Nevada",32027,"Pershing County",1731,547,2320,1184,0.746120689655172,0.235775862068966,0.510344827586207,"Pershing County, Nevada",6651
"1731","Nevada",32029,"Storey County",1908,902,2877,1006,0.663190823774765,0.313521028849496,0.349669794925269,"Storey County, Nevada",4098
"1732","Nevada",32031,"Washoe County",116760,128128,252142,-11368,0.463072395713526,0.508158101387314,-0.0450857056737871,"Washoe County, Nevada",486489
"1733","Nevada",32033,"White Pine County",3403,859,4369,2544,0.778896772716869,0.196612497138933,0.582284275577935,"White Pine County, Nevada",9078
"1734","Nevada",32510,"Carson City",16113,12735,29739,3378,0.541813779884999,0.428225562392818,0.113588217492182,"Carson City, Nevada",58644
"1735","New Hampshire",33001,"Belknap County",20899,16894,38453,4005,0.543494655813591,0.439341533820508,0.104153121993082,"Belknap County, New Hampshire",63709
"1736","New Hampshire",33003,"Carroll County",16150,16649,33272,-499,0.485393123346958,0.500390718922818,-0.0149975955758596,"Carroll County, New Hampshire",50098
"1737","New Hampshire",33005,"Cheshire County",17892,25506,44206,-7614,0.404741437813871,0.576980500384563,-0.172239062570692,"Cheshire County, New Hampshire",76455
"1738","New Hampshire",33007,"Coos County",8617,7640,16528,977,0.521357696030978,0.462245885769603,0.0591118102613746,"Coos County, New Hampshire",31262
"1739","New Hampshire",33009,"Grafton County",19905,33180,53989,-13275,0.368686213858379,0.614569634555187,-0.245883420696809,"Grafton County, New Hampshire",91112
"1740","New Hampshire",33011,"Hillsborough County",104625,122344,231040,-17719,0.452843663434903,0.529536011080332,-0.0766923476454294,"Hillsborough County, New Hampshire",422941
"1741","New Hampshire",33013,"Merrimack County",39711,48533,89887,-8822,0.441788022739662,0.539933472025988,-0.0981454492863262,"Merrimack County, New Hampshire",153800
"1742","New Hampshire",33015,"Rockingham County",95858,100064,198943,-4206,0.48183650593386,0.502978239998392,-0.0211417340645311,"Rockingham County, New Hampshire",314182
"1743","New Hampshire",33017,"Strafford County",30489,41721,73729,-11232,0.413527919814456,0.565869603548129,-0.152341683733673,"Strafford County, New Hampshire",130895
"1744","New Hampshire",33019,"Sullivan County",11508,12390,24383,-882,0.471968174547841,0.508140917852602,-0.0361727433047614,"Sullivan County, New Hampshire",43064
"1745","New Jersey",34001,"Atlantic County",64438,73808,140441,-9370,0.458826126273667,0.525544534715646,-0.0667184084419791,"Atlantic County, New Jersey",274536
"1746","New Jersey",34003,"Bergen County",204417,285967,497460,-81550,0.41092148112411,0.574854259638966,-0.163932778514855,"Bergen County, New Jersey",955746
"1747","New Jersey",34005,"Burlington County",103345,154595,262650,-51250,0.393470397867885,0.588596992194936,-0.195126594327051,"Burlington County, New Jersey",461863
"1748","New Jersey",34007,"Camden County",86207,175065,265599,-88858,0.324575770240099,0.659132752758858,-0.334556982518759,"Camden County, New Jersey",523486
"1749","New Jersey",34009,"Cape May County",33158,23941,57933,9217,0.572350819049592,0.413253240812663,0.159097578236929,"Cape May County, New Jersey",95266
"1750","New Jersey",34011,"Cumberland County",28952,32742,62575,-3790,0.462676787854575,0.523244107071514,-0.0605673192169396,"Cumberland County, New Jersey",154148
"1751","New Jersey",34013,"Essex County",75475,266820,345311,-191345,0.218571085195664,0.772694759217054,-0.55412367402139,"Essex County, New Jersey",862782
"1752","New Jersey",34015,"Gloucester County",83340,86702,173453,-3362,0.480475979083671,0.49985875136204,-0.0193827722783694,"Gloucester County, New Jersey",302285
"1753","New Jersey",34017,"Hudson County",65698,181452,250458,-115754,0.262311445431969,0.724480751263685,-0.462169305831716,"Hudson County, New Jersey",724857
"1754","New Jersey",34019,"Hunterdon County",43153,39457,84673,3696,0.509642979462166,0.465992701333365,0.0436502781288013,"Hunterdon County, New Jersey",128962
"1755","New Jersey",34021,"Mercer County",51641,122532,177223,-70891,0.291389943743194,0.691400100438431,-0.400010156695237,"Mercer County, New Jersey",387340
"1756","New Jersey",34023,"Middlesex County",143467,226250,375692,-82783,0.381873981878773,0.602222032941878,-0.220348051063105,"Middlesex County, New Jersey",863183
"1757","New Jersey",34025,"Monmouth County",191808,181291,378390,10517,0.506905573614525,0.479111498718254,0.0277940748962711,"Monmouth County, New Jersey",643608
"1758","New Jersey",34027,"Morris County",141134,153881,300917,-12747,0.469013050110163,0.511373568126759,-0.0423605180165959,"Morris County, New Jersey",509277
"1759","New Jersey",34029,"Ocean County",217740,119456,342746,98284,0.635280936903713,0.348526313946771,0.286754622956942,"Ocean County, New Jersey",637229
"1760","New Jersey",34031,"Passaic County",92009,129097,224330,-37088,0.410150225114786,0.575478090313378,-0.165327865198591,"Passaic County, New Jersey",525052
"1761","New Jersey",34033,"Salem County",18827,14479,34042,4348,0.553052112096822,0.425327536572469,0.127724575524352,"Salem County, New Jersey",64834
"1762","New Jersey",34035,"Somerset County",71996,111173,186891,-39177,0.385229893360301,0.594854754910616,-0.209624861550315,"Somerset County, New Jersey",345356
"1763","New Jersey",34037,"Sussex County",51698,34481,88352,17217,0.585136725823977,0.390268471568272,0.194868254255704,"Sussex County, New Jersey",144231
"1764","New Jersey",34039,"Union County",80002,170245,254041,-90243,0.314917670769679,0.670147732058998,-0.355230061289319,"Union County, New Jersey",575352
"1765","New Jersey",34041,"Warren County",34769,24901,61057,9868,0.569451496142948,0.407832025811946,0.161619470331002,"Warren County, New Jersey",109638
"1766","New Mexico",35001,"Bernalillo County",116135,193757,317590,-77622,0.36567587140653,0.610085330142637,-0.244409458736106,"Bernalillo County, New Mexico",676438
"1767","New Mexico",35003,"Catron County",1698,595,2326,1103,0.730008598452279,0.255803955288048,0.47420464316423,"Catron County, New Mexico",3582
"1768","New Mexico",35005,"Chaves County",15656,6381,22443,9275,0.697589448825915,0.284320278037695,0.413269170788219,"Chaves County, New Mexico",65158
"1769","New Mexico",35006,"Cibola County",3975,4745,8903,-770,0.446478715039874,0.532966415814894,-0.0864877007750197,"Cibola County, New Mexico",27172
"1770","New Mexico",35007,"Colfax County",3271,2611,6016,660,0.543716755319149,0.434009308510638,0.109707446808511,"Colfax County, New Mexico",12385
"1771","New Mexico",35009,"Curry County",10444,4307,15101,6137,0.691609827163764,0.28521289980796,0.406396927355804,"Curry County, New Mexico",48429
"1772","New Mexico",35011,"De Baca County",656,231,901,425,0.728079911209767,0.25638179800222,0.471698113207547,"De Baca County, New Mexico",1697
"1773","New Mexico",35013,"Doña Ana County",32802,47957,82641,-15155,0.396921624859331,0.5803051753972,-0.183383550537869,"Doña Ana County, New Mexico",219567
"1774","New Mexico",35015,"Eddy County",17454,5424,23222,12030,0.751614847988976,0.233571613125484,0.518043234863491,"Eddy County, New Mexico",62314
"1775","New Mexico",35017,"Grant County",6553,7590,14435,-1037,0.453966054728091,0.525805334257014,-0.0718392795289228,"Grant County, New Mexico",28190
